khipu_id,hierarchy_depth,branching_factor,cord_count,summation_match_rate,has_summation,numeric_coverage,avg_numeric_value,node_density,leaf_ratio,has_aggregation,structural_complexity
1000207,2,19.0,39,0.0,0,0.717948717948718,19.428571428571427,0.0256410256410256,0.925,0,1.85
1000208,4,2.3684210526315788,46,0.1333333333333333,0,0.8913043478260869,44.48780487804878,0.0217391304347826,0.574468085106383,1,8.015625
1000209,3,2.8,57,0.1111111111111111,0,0.912280701754386,51.44230769230769,0.0175438596491228,0.6379310344827587,1,8.421052631578947
1000210,4,3.5,15,0.0,0,0.6666666666666666,168.9,0.0666666666666666,0.6875,1,2.4444444444444446
1000211,2,14.5,30,0.0,0,0.8666666666666667,20.23076923076923,0.0333333333333333,0.9032258064516129,0,1.7419354838709677
1000212,2,4.818181818181818,54,0.1111111111111111,0,0.8333333333333334,36.71111111111111,0.0185185185185185,0.7818181818181819,0,6.875
1000213,1,36.0,37,0.0,0,0.8108108108108109,9.133333333333333,0.027027027027027,0.9473684210526315,0,0.972972972972973
1000214,2,5.0,46,0.1428571428571428,0,0.8695652173913043,68.95,0.0217391304347826,0.7872340425531915,0,5.833333333333333
1000216,2,5.0,11,0.0,0,0.7272727272727273,168.25,0.0909090909090909,0.75,0,1.5
1000217,1,7.0,8,0.0,0,0.5,5.5,0.125,0.7777777777777778,0,0.875
1000218,1,5.0,6,0.0,0,0.8333333333333334,163.8,0.1666666666666666,0.7142857142857143,0,0.8333333333333334
1000220,2,8.0,17,0.0,0,0.9411764705882352,12.625,0.0588235294117647,0.8333333333333334,0,1.6666666666666667
1000221,1,33.0,34,0.0,0,0.8823529411764706,11.4,0.0294117647058823,0.9428571428571428,0,0.9705882352941176
1000222,2,3.076923076923077,41,0.0833333333333333,0,0.926829268292683,79.47368421052632,0.024390243902439,0.6666666666666666,0,3.924528301886793
1000223,2,5.166666666666667,32,0.0,0,0.8125,31.384615384615383,0.03125,0.7878787878787878,0,3.8918918918918917
1000224,1,5.0,6,0.0,0,0.3333333333333333,22.5,0.1666666666666666,0.7142857142857143,0,0.8333333333333334
1000225,1,8.0,9,0.0,0,0.8888888888888888,0.0,0.1111111111111111,0.8,0,0.8888888888888888
1000226,1,6.0,7,0.0,0,0.7142857142857143,92.2,0.1428571428571428,0.75,0,0.8571428571428571
1000227,3,3.1875,52,0.4444444444444444,0,0.7307692307692307,6.2368421052631575,0.0192307692307692,0.6792452830188679,1,1.671641791044776
1000228,1,45.0,46,0.0,0,0.7608695652173914,82.14285714285714,0.0217391304347826,0.9574468085106383,0,0.9782608695652174
1000229,2,3.809523809523809,81,0.0,0,0.9135802469135802,13.108108108108109,0.0123456790123456,0.7317073170731707,0,10.811881188118814
1000230,2,4.095238095238095,87,0.1428571428571428,0,0.735632183908046,12.34375,0.0114942528735632,0.75,0,11.971962616822431
1000231,2,11.25,46,0.0,0,0.108695652173913,162.4,0.0217391304347826,0.8936170212765957,0,3.4285714285714284
1000232,2,3.888888888888889,36,0.0,0,0.3333333333333333,16.916666666666668,0.0277777777777777,0.7297297297297297,0,5.5227272727272725
