KNOT_ID,CORD_ID,CLUSTER_ORDINAL,knot_type,NUM_TURNS,DIRECTION,KHIPU_ID,CORD_LEVEL
1095118,3049667,,L,,S,1000564,2
1095119,3049668,,L,,S,1000564,2
1095120,3049669,,S,,S,1000564,2
1095121,3049669,,S,,S,1000564,2
1095122,3049669,,S,,S,1000564,2
1095123,3049669,,L,,S,1000564,2
1095124,3049671,,L,,Z,1000564,2
1095125,3049672,,L,,Z,1000564,2
1095126,3049673,,E,,S,1000564,2
1095127,3049674,,L,,Z,1000564,2
1095128,3049675,,E,,Z,1000564,2
1095129,3049676,,L,,Z,1000564,2
1095130,3049677,,S,,S,1000564,2
1095131,3049677,,L,,S,1000564,2
1095132,3049678,,L,,S,1000564,2
1095133,3049679,,L,,S,1000564,2
1095134,3049680,,L,,S,1000564,2
1095135,3049681,,L,,S,1000564,2
1095136,3049682,,L,,S,1000564,2
1095137,3049683,,L,,S,1000564,2
1095138,3049684,,L,,S,1000564,2
1095139,3049685,,S,,S,1000564,2
1095140,3049685,,S,,S,1000564,2
1095141,3049685,,L,,S,1000564,2
1095142,3049686,,L,,S,1000564,2
1095143,3049687,,S,,S,1000564,2
1095144,3049687,,L,,S,1000564,2
1095145,3049688,,L,,S,1000564,2
1095146,3049690,,L,,S,1000564,2
1095147,3049691,,L,,S,1000564,2
1095148,3049692,,L,,S,1000564,2
1095149,3049693,,L,,S,1000564,2
1095150,3049694,,L,,S,1000564,2
1095151,3049695,,S,,S,1000564,2
1095152,3049695,,L,,S,1000564,2
1095153,3049697,,S,,S,1000564,2
1095154,3049697,,L,,S,1000564,2
1095155,3049698,,E,,S,1000564,2
1095156,3049699,,L,,S,1000564,2
1095157,3049700,,L,,S,1000564,2
1095158,3049701,,L,,S,1000564,2
1095159,3049702,,L,,S,1000564,2
1095160,3049704,,L,,S,1000564,2
1095161,3049705,,L,,S,1000564,2
1095162,3049707,,L,,S,1000564,2
1095163,3049708,,L,,S,1000564,2
1095164,3049709,,L,,S,1000564,2
1095165,3049710,,L,,S,1000564,2
1095166,3049711,,L,,S,1000564,2
1095167,3049712,,L,,S,1000564,2
1095168,3049713,,L,,S,1000564,2
1095169,3049714,,L,,S,1000564,2
1095170,3049715,,L,,S,1000564,2
1095171,3049716,,L,,S,1000564,2
1095172,3049717,,S,,S,1000564,2
1095173,3049717,,L,,S,1000564,2
1095174,3049718,,S,,S,1000564,2
1095175,3049718,,L,,S,1000564,2
1095176,3049719,,L,,S,1000564,2
1095177,3049720,,L,,S,1000564,2
1095178,3049721,,L,,S,1000564,2
1095179,3049722,,L,,S,1000564,2
1095180,3049723,,L,,S,1000564,2
1095181,3049725,,S,,S,1000564,2
1095182,3049725,,L,,S,1000564,2
1095300,3049726,,S,,S,1000565,1
1095301,3049726,,S,,S,1000565,1
1095302,3049726,,S,,S,1000565,1
1095303,3049726,,S,,S,1000565,1
1095304,3049726,,S,,S,1000565,1
1095305,3049726,,S,,S,1000565,1
1095306,3049726,,S,,S,1000565,1
1095307,3049726,,S,,S,1000565,1
1095308,3049726,,S,,S,1000565,1
1095309,3049726,,S,,S,1000565,1
1095310,3049726,,S,,S,1000565,1
1095311,3049726,,S,,S,1000565,1
1095312,3049726,,S,,S,1000565,1
1095313,3049726,,S,,S,1000565,1
1095314,3049726,,S,,S,1000565,1
1095315,3049726,,S,,S,1000565,1
1095316,3049726,,S,,S,1000565,1
1095317,3049726,,S,,S,1000565,1
1095318,3049726,,S,,S,1000565,1
1095319,3049726,,S,,S,1000565,1
1095320,3049726,,L,,S,1000565,1
1095321,3049727,,S,,S,1000565,1
1095322,3049727,,S,,S,1000565,1
1095323,3049727,,S,,S,1000565,1
1095324,3049727,,S,,S,1000565,1
1095325,3049727,,S,,S,1000565,1
1095326,3049727,,S,,S,1000565,1
1095327,3049727,,S,,S,1000565,1
1095328,3049727,,S,,S,1000565,1
1095329,3049727,,L,,S,1000565,1
1095330,3049730,,S,,S,1000565,1
1095331,3049730,,S,,S,1000565,1
1095332,3049730,,S,,S,1000565,1
1095333,3049730,,S,,S,1000565,1
1095334,3049730,,S,,S,1000565,1
1095335,3049730,,S,,S,1000565,1
1095336,3049730,,S,,S,1000565,1
1095337,3049730,,S,,S,1000565,1
1095338,3049730,,S,,S,1000565,1
1095339,3049730,,S,,S,1000565,1
1095340,3049730,,S,,S,1000565,1
1095341,3049730,,S,,S,1000565,1
1095342,3049730,,S,,S,1000565,1
1095343,3049730,,S,,S,1000565,1
1095344,3049730,,S,,S,1000565,1
1095345,3049730,,S,,S,1000565,1
1095346,3049730,,L,,S,1000565,1
1095347,3049731,,S,,S,1000565,1
1095348,3049731,,S,,S,1000565,1
1095349,3049731,,S,,S,1000565,1
1095350,3049731,,S,,S,1000565,1
1095351,3049731,,S,,S,1000565,1
1095352,3049731,,S,,S,1000565,1
1095353,3049731,,S,,S,1000565,1
1095354,3049731,,S,,S,1000565,1
1095355,3049731,,L,,S,1000565,1
1095356,3049732,,S,,S,1000565,1
1095357,3049732,,S,,S,1000565,1
1095358,3049732,,S,,S,1000565,1
1095359,3049732,,S,,S,1000565,1
1095360,3049732,,S,,S,1000565,1
1095361,3049732,,S,,S,1000565,1
1095362,3049732,,S,,S,1000565,1
1095363,3049732,,S,,S,1000565,1
1095364,3049732,,S,,S,1000565,1
1095365,3049732,,S,,S,1000565,1
1095366,3049732,,S,,S,1000565,1
1095367,3049732,,S,,S,1000565,1
1095368,3049732,,S,,S,1000565,1
1095369,3049732,,S,,S,1000565,1
1095370,3049732,,S,,S,1000565,1
1095371,3049732,,L,,S,1000565,1
1095372,3049733,,S,,S,1000565,1
1095373,3049733,,S,,S,1000565,1
1095374,3049733,,S,,S,1000565,1
1095375,3049733,,S,,S,1000565,1
1095376,3049733,,S,,S,1000565,1
1095377,3049733,,S,,S,1000565,1
1095378,3049733,,S,,S,1000565,1
1095379,3049733,,S,,S,1000565,1
1095380,3049733,,S,,S,1000565,1
1095381,3049733,,S,,S,1000565,1
1095382,3049733,,S,,S,1000565,1
1095383,3049733,,S,,S,1000565,1
1095384,3049733,,S,,S,1000565,1
1095385,3049733,,E,,S,1000565,1
1095386,3049734,,S,,S,1000565,1
1095387,3049734,,S,,S,1000565,1
1095388,3049734,,S,,S,1000565,1
1095389,3049734,,S,,S,1000565,1
1095390,3049734,,S,,S,1000565,1
1095391,3049734,,S,,S,1000565,1
1095392,3049734,,S,,S,1000565,1
1095393,3049734,,S,,S,1000565,1
1095394,3049734,,S,,S,1000565,1
1095395,3049734,,L,,S,1000565,1
1095396,3049735,,S,,S,1000565,1
1095397,3049735,,S,,S,1000565,1
1095398,3049735,,S,,S,1000565,1
1095399,3049735,,S,,S,1000565,1
1095400,3049735,,S,,S,1000565,1
1095401,3049735,,S,,S,1000565,1
1095402,3049735,,S,,S,1000565,1
1095403,3049735,,S,,S,1000565,1
1095404,3049735,,S,,S,1000565,1
1095405,3049735,,S,,S,1000565,1
1095406,3049735,,S,,S,1000565,1
1095407,3049735,,S,,S,1000565,1
1095408,3049735,,S,,S,1000565,1
1095409,3049735,,S,,S,1000565,1
1095410,3049735,,S,,S,1000565,1
1095411,3049735,,S,,S,1000565,1
1095412,3049735,,S,,S,1000565,1
1095413,3049735,,S,,S,1000565,1
1095414,3049735,,S,,S,1000565,1
1095415,3049735,,S,,S,1000565,1
1095416,3049735,,L,,S,1000565,1
1095938,3049736,,S,,S,1000565,1
1095939,3049736,,S,,S,1000565,1
1095940,3049736,,S,,S,1000565,1
1095941,3049736,,S,,S,1000565,1
1095942,3049736,,S,,S,1000565,1
1095943,3049736,,S,,S,1000565,1
1095944,3049736,,S,,S,1000565,1
1095945,3049736,,S,,S,1000565,1
1095946,3049736,,L,,S,1000565,1
1095947,3049738,,S,,S,1000565,1
1095948,3049738,,S,,S,1000565,1
1095949,3049738,,S,,S,1000565,1
1095950,3049738,,S,,S,1000565,1
1095951,3049738,,S,,S,1000565,1
1095952,3049738,,S,,S,1000565,1
1095953,3049738,,S,,S,1000565,1
1095954,3049738,,S,,S,1000565,1
1095955,3049738,,S,,S,1000565,1
1095956,3049738,,S,,S,1000565,1
1095957,3049738,,L,,S,1000565,1
1095958,3049739,,S,,S,1000565,1
1095959,3049739,,S,,S,1000565,1
1095960,3049739,,S,,S,1000565,1
1095961,3049739,,S,,S,1000565,1
1095962,3049739,,S,,S,1000565,1
1095963,3049739,,S,,S,1000565,1
1095964,3049739,,S,,S,1000565,1
1095965,3049739,,S,,S,1000565,1
1095966,3049739,,S,,S,1000565,1
1095967,3049739,,S,,S,1000565,1
1095968,3049739,,S,,S,1000565,1
1095969,3049739,,S,,S,1000565,1
1095970,3049739,,S,,S,1000565,1
1095971,3049739,,S,,S,1000565,1
1095972,3049739,,S,,S,1000565,1
1095973,3049739,,S,,S,1000565,1
1095974,3049739,,S,,S,1000565,1
1095975,3049739,,S,,S,1000565,1
1095976,3049739,,S,,S,1000565,1
1095977,3049739,,L,,S,1000565,1
1095978,3049740,,S,,S,1000565,1
1095979,3049740,,S,,S,1000565,1
1095980,3049740,,S,,S,1000565,1
1095981,3049740,,S,,S,1000565,1
1095982,3049740,,S,,S,1000565,1
1095983,3049740,,S,,S,1000565,1
1095984,3049740,,S,,S,1000565,1
1095985,3049740,,S,,S,1000565,1
1095986,3049740,,S,,S,1000565,1
1095987,3049740,,S,,S,1000565,1
1095988,3049740,,E,,S,1000565,1
1095989,3049741,,S,,S,1000565,1
1095990,3049741,,S,,S,1000565,1
1095991,3049741,,S,,S,1000565,1
1095992,3049741,,S,,S,1000565,1
1095993,3049741,,S,,S,1000565,1
1095994,3049741,,S,,S,1000565,1
1095995,3049741,,S,,S,1000565,1
1095996,3049741,,S,,S,1000565,1
1095997,3049741,,S,,S,1000565,1
1095998,3049742,,S,,S,1000565,1
1095999,3049742,,S,,S,1000565,1
1096000,3049742,,S,,S,1000565,1
1096001,3049742,,S,,S,1000565,1
1096002,3049742,,S,,S,1000565,1
1096003,3049742,,S,,S,1000565,1
1096004,3049742,,S,,S,1000565,1
1096005,3049742,,S,,S,1000565,1
1096006,3049742,,S,,S,1000565,1
1096007,3049742,,S,,S,1000565,1
1096008,3049742,,S,,S,1000565,1
1096009,3049742,,S,,S,1000565,1
1096010,3049742,,E,,S,1000565,1
1096011,3049743,,S,,S,1000565,1
1096012,3049743,,S,,S,1000565,1
1096013,3049743,,S,,S,1000565,1
1096014,3049743,,S,,S,1000565,1
1096015,3049743,,S,,S,1000565,1
1096016,3049743,,S,,S,1000565,1
1096017,3049743,,S,,S,1000565,1
1096018,3049743,,S,,S,1000565,1
1096019,3049743,,S,,S,1000565,1
1096020,3049743,,S,,S,1000565,1
1096021,3049743,,L,,S,1000565,1
1096022,3049744,,S,,S,1000565,1
1096023,3049744,,S,,S,1000565,1
1096024,3049744,,S,,S,1000565,1
1096025,3049744,,S,,S,1000565,1
1096026,3049744,,S,,S,1000565,1
1096027,3049744,,S,,S,1000565,1
1096028,3049744,,S,,S,1000565,1
1096029,3049744,,S,,S,1000565,1
1096030,3049744,,S,,S,1000565,1
1096031,3049744,,S,,S,1000565,1
1096032,3049744,,S,,S,1000565,1
1096033,3049744,,S,,S,1000565,1
1096034,3049744,,S,,S,1000565,1
1096035,3049744,,S,,S,1000565,1
1096036,3049744,,S,,S,1000565,1
1096037,3049744,,S,,S,1000565,1
1096038,3049744,,S,,S,1000565,1
1096039,3049744,,L,,S,1000565,1
1096040,3049745,,S,,S,1000565,1
1096041,3049745,,S,,S,1000565,1
1096042,3049745,,S,,S,1000565,1
1096043,3049745,,S,,S,1000565,1
1096044,3049745,,S,,S,1000565,1
1096045,3049745,,S,,S,1000565,1
1096046,3049745,,S,,S,1000565,1
1096047,3049745,,S,,S,1000565,1
1096048,3049745,,S,,S,1000565,1
1096049,3049745,,S,,S,1000565,1
1096050,3049745,,S,,S,1000565,1
1096051,3049745,,S,,S,1000565,1
1096052,3049745,,L,,S,1000565,1
1096053,3049748,,S,,S,1000565,1
1096054,3049748,,S,,S,1000565,1
1096055,3049748,,S,,S,1000565,1
1096056,3049748,,S,,S,1000565,1
1096057,3049748,,S,,S,1000565,1
1096058,3049748,,S,,S,1000565,1
1096059,3049748,,S,,S,1000565,1
1096060,3049748,,S,,S,1000565,1
1096061,3049748,,S,,S,1000565,1
1096062,3049748,,S,,S,1000565,1
1096063,3049748,,S,,S,1000565,1
1096064,3049748,,S,,S,1000565,1
1096065,3049748,,S,,S,1000565,1
1096066,3049748,,S,,S,1000565,1
1096067,3049748,,S,,S,1000565,1
1096068,3049748,,S,,S,1000565,1
1096069,3049748,,S,,S,1000565,1
1096070,3049748,,S,,S,1000565,1
1096071,3049748,,E,,S,1000565,1
1096072,3049749,,S,,S,1000565,1
1096073,3049749,,S,,S,1000565,1
1096074,3049749,,S,,S,1000565,1
1096075,3049749,,S,,S,1000565,1
1096076,3049749,,S,,S,1000565,1
1096077,3049749,,S,,S,1000565,1
1096078,3049749,,S,,S,1000565,1
1096079,3049749,,S,,S,1000565,1
1096080,3049749,,S,,S,1000565,1
1096081,3049749,,S,,S,1000565,1
1096082,3049749,,S,,S,1000565,1
1096083,3049749,,L,,S,1000565,1
1096084,3049750,,S,,S,1000565,1
1096085,3049750,,S,,S,1000565,1
1096086,3049750,,S,,S,1000565,1
1096087,3049750,,S,,S,1000565,1
1096088,3049750,,S,,S,1000565,1
1096089,3049750,,S,,S,1000565,1
1096090,3049750,,S,,S,1000565,1
1096091,3049750,,S,,S,1000565,1
1096092,3049750,,S,,S,1000565,1
1096093,3049750,,S,,S,1000565,1
1096094,3049750,,S,,S,1000565,1
1096095,3049750,,S,,S,1000565,1
1096096,3049750,,L,,S,1000565,1
1096097,3049751,,S,,S,1000565,1
1096098,3049751,,S,,S,1000565,1
1096099,3049751,,S,,S,1000565,1
1096100,3049751,,S,,S,1000565,1
1096101,3049751,,S,,S,1000565,1
1096102,3049751,,S,,S,1000565,1
1096103,3049751,,S,,S,1000565,1
1096104,3049751,,S,,S,1000565,1
1096105,3049751,,S,,S,1000565,1
1096106,3049751,,S,,S,1000565,1
1096107,3049751,,S,,S,1000565,1
1096108,3049751,,S,,S,1000565,1
1096109,3049751,,S,,S,1000565,1
1096110,3049751,,S,,S,1000565,1
1096111,3049751,,L,,S,1000565,1
1096187,3049752,,S,,S,1000565,1
1096188,3049752,,S,,S,1000565,1
1096189,3049752,,S,,S,1000565,1
1096190,3049752,,S,,S,1000565,1
1096191,3049752,,S,,S,1000565,1
1096192,3049752,,S,,S,1000565,1
1096193,3049752,,S,,S,1000565,1
1096194,3049752,,S,,S,1000565,1
1096195,3049752,,S,,S,1000565,1
1096196,3049752,,S,,S,1000565,1
1096197,3049752,,S,,S,1000565,1
1096198,3049752,,L,,S,1000565,1
1096199,3049753,,S,,S,1000565,1
1096200,3049753,,S,,S,1000565,1
1096201,3049753,,S,,S,1000565,1
1096202,3049753,,S,,S,1000565,1
1096203,3049753,,S,,S,1000565,1
1096204,3049753,,S,,S,1000565,1
1096205,3049753,,S,,S,1000565,1
1096206,3049753,,S,,S,1000565,1
1096207,3049753,,S,,S,1000565,1
1096208,3049753,,S,,S,1000565,1
1096209,3049753,,S,,S,1000565,1
1096210,3049753,,L,,S,1000565,1
1096211,3049754,,S,,S,1000565,1
1096212,3049754,,S,,S,1000565,1
1096213,3049754,,S,,S,1000565,1
1096214,3049754,,S,,S,1000565,1
1096215,3049754,,S,,S,1000565,1
1096216,3049754,,S,,S,1000565,1
1096217,3049754,,S,,S,1000565,1
1096218,3049754,,S,,S,1000565,1
1096219,3049754,,S,,S,1000565,1
1096220,3049754,,S,,S,1000565,1
1096221,3049754,,L,,S,1000565,1
1096222,3049755,,S,,S,1000565,1
1096223,3049755,,S,,S,1000565,1
1096224,3049755,,S,,S,1000565,1
1096225,3049755,,S,,S,1000565,1
1096226,3049755,,S,,S,1000565,1
1096227,3049755,,S,,S,1000565,1
1096228,3049755,,S,,S,1000565,1
1096229,3049755,,S,,S,1000565,1
1096230,3049755,,S,,S,1000565,1
1096231,3049755,,S,,S,1000565,1
1096232,3049755,,S,,S,1000565,1
1096233,3049755,,S,,S,1000565,1
1096234,3049755,,L,,S,1000565,1
1096235,3049756,,S,,S,1000565,1
1096236,3049756,,S,,S,1000565,1
1096237,3049756,,S,,S,1000565,1
1096238,3049756,,S,,S,1000565,1
1096239,3049756,,S,,S,1000565,1
1096240,3049756,,S,,S,1000565,1
1096241,3049756,,S,,S,1000565,1
1096242,3049756,,S,,S,1000565,1
1096243,3049756,,S,,S,1000565,1
1096244,3049756,,L,,S,1000565,1
1096308,3049757,,S,,S,1000565,1
1096309,3049757,,S,,S,1000565,1
1096310,3049757,,S,,S,1000565,1
1096311,3049757,,S,,S,1000565,1
1096312,3049757,,S,,S,1000565,1
1096313,3049757,,S,,S,1000565,1
1096314,3049757,,S,,S,1000565,1
1096315,3049757,,S,,S,1000565,1
1096316,3049757,,S,,S,1000565,1
1096317,3049757,,S,,S,1000565,1
1096318,3049757,,L,,S,1000565,1
1096319,3049758,,S,,S,1000565,1
1096320,3049758,,S,,S,1000565,1
1096321,3049758,,S,,S,1000565,1
1096322,3049758,,S,,S,1000565,1
1096323,3049758,,S,,S,1000565,1
1096324,3049758,,S,,S,1000565,1
1096325,3049758,,S,,S,1000565,1
1096326,3049758,,S,,S,1000565,1
1096327,3049758,,S,,S,1000565,1
1096328,3049758,,S,,S,1000565,1
1096329,3049758,,E,,S,1000565,1
1096330,3049759,,S,,S,1000565,1
1096331,3049759,,S,,S,1000565,1
1096332,3049759,,S,,S,1000565,1
1096333,3049759,,S,,S,1000565,1
1096334,3049759,,S,,S,1000565,1
1096335,3049759,,S,,S,1000565,1
1096336,3049759,,S,,S,1000565,1
1096337,3049759,,S,,S,1000565,1
1096338,3049759,,S,,S,1000565,1
1096339,3049759,,S,,S,1000565,1
1096340,3049759,,S,,S,1000565,1
1096341,3049759,,S,,S,1000565,1
1096342,3049759,,S,,S,1000565,1
1096343,3049759,,S,,S,1000565,1
1096344,3049759,,S,,S,1000565,1
1096345,3049760,,S,,S,1000565,1
1096346,3049760,,S,,S,1000565,1
1096347,3049760,,S,,S,1000565,1
1096348,3049760,,S,,S,1000565,1
1096349,3049760,,S,,S,1000565,1
1096350,3049760,,S,,S,1000565,1
1096351,3049760,,S,,S,1000565,1
1096352,3049760,,S,,S,1000565,1
1096353,3049760,,S,,S,1000565,1
1096354,3049760,,S,,S,1000565,1
1096355,3049760,,S,,S,1000565,1
1096356,3049760,,S,,S,1000565,1
1096357,3049760,,S,,S,1000565,1
1096358,3049760,,S,,S,1000565,1
1096359,3049760,,L,,S,1000565,1
1096360,3049761,,S,,S,1000565,1
1096361,3049761,,S,,S,1000565,1
1096362,3049761,,S,,S,1000565,1
1096363,3049761,,S,,S,1000565,1
1096364,3049761,,S,,S,1000565,1
1096365,3049761,,S,,S,1000565,1
1096366,3049761,,S,,S,1000565,1
1096367,3049761,,S,,S,1000565,1
1096368,3049761,,S,,S,1000565,1
1096369,3049761,,L,,S,1000565,1
1096370,3049762,,S,,S,1000565,1
1096371,3049762,,S,,S,1000565,1
1096372,3049762,,S,,S,1000565,1
1096373,3049762,,S,,S,1000565,1
1096374,3049762,,S,,S,1000565,1
1096375,3049762,,S,,S,1000565,1
1096376,3049762,,S,,S,1000565,1
1096377,3049762,,S,,S,1000565,1
1096378,3049762,,S,,S,1000565,1
1096379,3049762,,S,,S,1000565,1
1096380,3049762,,S,,S,1000565,1
1096381,3049762,,S,,S,1000565,1
1096382,3049762,,L,,S,1000565,1
1096452,3049763,,S,,S,1000565,1
1096453,3049763,,S,,S,1000565,1
1096454,3049763,,S,,S,1000565,1
1096455,3049763,,S,,S,1000565,1
1096456,3049763,,S,,S,1000565,1
1096457,3049763,,L,,S,1000565,1
1096458,3049764,,S,,S,1000565,1
1096459,3049764,,S,,S,1000565,1
1096460,3049764,,S,,S,1000565,1
1096461,3049764,,S,,S,1000565,1
1096462,3049764,,S,,S,1000565,1
1096463,3049764,,S,,S,1000565,1
1096464,3049764,,S,,S,1000565,1
1096465,3049764,,S,,S,1000565,1
1096466,3049764,,L,,S,1000565,1
1096467,3049765,,S,,S,1000565,1
1096468,3049765,,S,,S,1000565,1
1096469,3049765,,S,,S,1000565,1
1096470,3049765,,S,,S,1000565,1
1096471,3049765,,S,,S,1000565,1
1096472,3049765,,S,,S,1000565,1
1096473,3049765,,S,,S,1000565,1
1096474,3049765,,S,,S,1000565,1
1096475,3049765,,S,,S,1000565,1
1096476,3049765,,S,,S,1000565,1
1096477,3049765,,S,,S,1000565,1
1096478,3049765,,S,,S,1000565,1
1096479,3049765,,S,,S,1000565,1
1096480,3049765,,L,,S,1000565,1
1096481,3049766,,S,,S,1000565,1
1096482,3049766,,S,,S,1000565,1
1096483,3049766,,S,,S,1000565,1
1096484,3049766,,S,,S,1000565,1
1096485,3049766,,S,,S,1000565,1
1096486,3049766,,S,,S,1000565,1
1096487,3049766,,S,,S,1000565,1
1096488,3049766,,S,,S,1000565,1
1096489,3049766,,S,,S,1000565,1
1096490,3049766,,S,,S,1000565,1
1096491,3049766,,S,,S,1000565,1
1096492,3049766,,S,,S,1000565,1
1096493,3049766,,S,,S,1000565,1
1096494,3049766,,S,,S,1000565,1
1096495,3049766,,S,,S,1000565,1
1096496,3049766,,S,,S,1000565,1
1096497,3049766,,L,,S,1000565,1
1096498,3049767,,S,,S,1000565,1
1096499,3049767,,S,,S,1000565,1
1096500,3049767,,S,,S,1000565,1
1096501,3049767,,S,,S,1000565,1
1096502,3049767,,S,,S,1000565,1
1096503,3049767,,S,,S,1000565,1
1096504,3049767,,S,,S,1000565,1
1096505,3049767,,S,,S,1000565,1
1096506,3049767,,S,,S,1000565,1
1096507,3049767,,S,,S,1000565,1
1096508,3049767,,S,,S,1000565,1
1096509,3049767,,S,,S,1000565,1
1096510,3049767,,S,,S,1000565,1
1096511,3049767,,S,,S,1000565,1
1096512,3049767,,L,,S,1000565,1
1096513,3049768,,S,,S,1000565,1
1096514,3049768,,S,,S,1000565,1
1096515,3049768,,S,,S,1000565,1
1096516,3049768,,S,,S,1000565,1
1096517,3049768,,S,,S,1000565,1
1096518,3049768,,S,,S,1000565,1
1096519,3049768,,S,,S,1000565,1
1096520,3049768,,S,,S,1000565,1
1096521,3049768,,S,,S,1000565,1
1096522,3049768,,S,,S,1000565,1
1096523,3049768,,S,,S,1000565,1
1096524,3049768,,L,,S,1000565,1
1096525,3049769,,S,,S,1000565,1
1096526,3049769,,S,,S,1000565,1
1096527,3049769,,S,,S,1000565,1
1096528,3049769,,S,,S,1000565,1
1096529,3049769,,S,,S,1000565,1
1096530,3049769,,S,,S,1000565,1
1096531,3049769,,S,,S,1000565,1
1096532,3049769,,L,,S,1000565,1
1096554,3049770,,S,,S,1000565,1
1096555,3049770,,S,,S,1000565,1
1096556,3049770,,S,,S,1000565,1
1096557,3049770,,S,,S,1000565,1
1096558,3049770,,S,,S,1000565,1
1096559,3049770,,S,,S,1000565,1
1096560,3049770,,S,,S,1000565,1
1096561,3049770,,L,,S,1000565,1
1096562,3049771,,S,,S,1000565,1
1096563,3049771,,S,,S,1000565,1
1096564,3049771,,S,,S,1000565,1
1096565,3049771,,S,,S,1000565,1
1096566,3049771,,S,,S,1000565,1
1096567,3049771,,S,,S,1000565,1
1096568,3049771,,S,,S,1000565,1
1096569,3049771,,S,,S,1000565,1
1096570,3049771,,S,,S,1000565,1
1096571,3049771,,L,,S,1000565,1
1096589,3049772,,S,,S,1000565,1
1096590,3049772,,S,,S,1000565,1
1096591,3049772,,S,,S,1000565,1
1096592,3049772,,S,,S,1000565,1
1096593,3049772,,S,,S,1000565,1
1096594,3049772,,S,,S,1000565,1
1096595,3049772,,S,,S,1000565,1
1096596,3049772,,S,,S,1000565,1
1096597,3049772,,S,,S,1000565,1
1096598,3049772,,S,,S,1000565,1
1096599,3049772,,S,,S,1000565,1
1096600,3049772,,S,,S,1000565,1
1096601,3049772,,S,,S,1000565,1
1096602,3049772,,S,,S,1000565,1
1096603,3049772,,S,,S,1000565,1
1096604,3049772,,S,,S,1000565,1
1096605,3049772,,L,,S,1000565,1
1096606,3049773,,S,,S,1000565,1
1096607,3049773,,S,,S,1000565,1
1096608,3049773,,S,,S,1000565,1
1096609,3049773,,S,,S,1000565,1
1096610,3049773,,S,,S,1000565,1
1096611,3049773,,S,,S,1000565,1
1096612,3049774,,S,,S,1000565,1
1096613,3049774,,S,,S,1000565,1
1096614,3049774,,S,,S,1000565,1
1096615,3049774,,S,,S,1000565,1
1096616,3049774,,S,,S,1000565,1
1096617,3049774,,S,,S,1000565,1
1096618,3049774,,S,,S,1000565,1
1096619,3049774,,S,,S,1000565,1
1096620,3049774,,S,,S,1000565,1
1096621,3049774,,S,,S,1000565,1
1096622,3049774,,E,,S,1000565,1
1096623,3049775,,S,,S,1000565,1
1096624,3049775,,S,,S,1000565,1
1096625,3049775,,S,,S,1000565,1
1096626,3049775,,S,,S,1000565,1
1096627,3049775,,S,,S,1000565,1
1096628,3049775,,S,,S,1000565,1
1096629,3049775,,S,,S,1000565,1
1096630,3049775,,S,,S,1000565,1
1096631,3049775,,S,,S,1000565,1
1096632,3049775,,L,,S,1000565,1
1096633,3049776,,S,,S,1000565,1
1096634,3049776,,S,,S,1000565,1
1096635,3049776,,S,,S,1000565,1
1096636,3049776,,S,,S,1000565,1
1096637,3049776,,S,,S,1000565,1
1096638,3049776,,S,,S,1000565,1
1096639,3049776,,S,,S,1000565,1
1096640,3049776,,S,,S,1000565,1
1096641,3049776,,S,,S,1000565,1
1096659,3049777,,S,,S,1000565,1
1096660,3049777,,S,,S,1000565,1
1096661,3049777,,S,,S,1000565,1
1096662,3049777,,S,,S,1000565,1
1096663,3049777,,S,,S,1000565,1
1096664,3049777,,S,,S,1000565,1
1096665,3049777,,S,,S,1000565,1
1096666,3049777,,S,,S,1000565,1
1096667,3049777,,S,,S,1000565,1
1096668,3049777,,S,,S,1000565,1
1096669,3049777,,S,,S,1000565,1
1096670,3049777,,S,,S,1000565,1
1096671,3049778,,S,,S,1000565,1
1096672,3049778,,S,,S,1000565,1
1096673,3049778,,S,,S,1000565,1
1096674,3049778,,S,,S,1000565,1
1096675,3049778,,S,,S,1000565,1
1096676,3049778,,S,,S,1000565,1
1096677,3049778,,S,,S,1000565,1
1096678,3049778,,S,,S,1000565,1
1096679,3049778,,S,,S,1000565,1
1096680,3049778,,S,,S,1000565,1
1096681,3049778,,S,,S,1000565,1
1096682,3049778,,S,,S,1000565,1
1096683,3049778,,S,,S,1000565,1
1096684,3049778,,S,,S,1000565,1
1096685,3049778,,S,,S,1000565,1
1096686,3049778,,L,,S,1000565,1
1096695,3049779,,S,,S,1000565,1
1096696,3049779,,S,,S,1000565,1
1096697,3049779,,S,,S,1000565,1
1096698,3049779,,S,,S,1000565,1
1096699,3049779,,S,,S,1000565,1
1096700,3049779,,S,,S,1000565,1
1096701,3049779,,S,,S,1000565,1
1096702,3049779,,S,,S,1000565,1
1096703,3049779,,S,,S,1000565,1
1096704,3049779,,L,,S,1000565,1
1096705,3049780,,S,,S,1000565,1
1096706,3049780,,S,,S,1000565,1
1096707,3049780,,S,,S,1000565,1
1096708,3049780,,S,,S,1000565,1
1096709,3049780,,S,,S,1000565,1
1096710,3049780,,S,,S,1000565,1
1096711,3049780,,S,,S,1000565,1
1096712,3049780,,S,,S,1000565,1
1096713,3049780,,S,,S,1000565,1
1096714,3049780,,S,,S,1000565,1
1096715,3049780,,S,,S,1000565,1
1096716,3049780,,S,,S,1000565,1
1096717,3049780,,S,,S,1000565,1
1096718,3049780,,S,,S,1000565,1
1096719,3049780,,S,,S,1000565,1
1096720,3049780,,S,,S,1000565,1
1096721,3049780,,S,,S,1000565,1
