kfg_id,value_register,pct_nonzero,pct_round5,entropy_per_cord,max_hier_level,knot_L_ratio,knot_E_ratio,typology_label,geo_zone,provenance_display,has_pp,has_ip,has_cp,has_sp,has_gg,has_gsb,has_is,has_psn,has_adg,log_value_register,log_entropy_per_cord
KH0692,2.0,0.8226415094339623,0.0779816513761468,0.013304669144094727,3,0.8487084870848709,0.06642066420664207,T2,,Unknown,1,1,1,1,1,0,1,1,1,1.0986122886681098,0.013216939321081204
KH0693,21.5,0.6966292134831461,0.46774193548387094,0.07944477984733841,1,0.44086021505376344,0.0,T1,,Unknown,1,1,1,0,0,0,0,0,1,3.1135153092103742,0.07644681621120532
KH0694,5.0,0.6857142857142857,0.2,0.03471453158858083,1,0.6038961038961039,0.14935064935064934,T2,,Unknown,1,1,1,1,1,1,0,1,0,1.791759469228055,0.03412557378314993
KH0695,10.0,0.753731343283582,0.23267326732673269,0.025518427295999464,2,0.46488294314381273,0.09364548494983277,T1,,Unknown,1,1,1,1,0,0,1,0,0,2.3978952727983707,0.025198267453204765
KH0696,5.5,0.9743589743589743,0.05263157894736842,0.10072512261760329,1,0.68,0.06,T1,,Unknown,1,0,0,0,0,0,0,0,1,1.8718021769015913,0.09596916500551333
KH0697,1135.0,0.9759036144578314,0.49382716049382713,0.06695458303248392,1,0.17355371900826447,0.024793388429752067,T1,,Unknown,1,1,0,0,0,0,0,0,1,7.035268599281097,0.06480840630824564
KH0698,14.0,0.8884892086330936,0.2732793522267207,0.011413686071990791,1,0.4530663329161452,0.06382978723404255,T2,,Unknown,1,1,1,1,1,0,0,1,1,2.70805020110221,0.011349041381555538
KH0699,18.0,0.804,0.29850746268656714,0.027206309694584357,1,0.3682795698924731,0.12903225806451613,T1,Central Coast,Near Lima (prob.),1,1,1,1,1,1,0,1,1,2.9444389791664403,0.026842796550138163
KH0700,8.5,0.654320987654321,0.3018867924528302,0.04096230390937818,1,0.38636363636363635,0.23484848484848486,T1,,Stanford Collection (prob. 1905),1,1,1,1,0,0,0,0,1,2.2512917986064953,0.04014557755487523
KH0701,3.0,0.6691176470588235,0.07692307692307693,0.0337612211598364,1,0.7029702970297029,0.21782178217821782,T1,,Goodspeed Collection,1,1,1,1,0,0,0,1,1,1.3862943611198906,0.03320382210684993
KH0702,2.0,0.6870748299319728,0.0594059405940594,0.02094569697844003,1,0.4154929577464789,0.5704225352112676,T1,,Unknown,1,1,0,0,1,1,1,1,0,1.0986122886681098,0.020729351654913908
KT002,40.5,0.7457627118644068,0.36363636363636365,0.11296757035935649,1,0.3023255813953488,0.08139534883720931,T1,Nazca & Far South,Southern Coast,0,0,0,1,0,0,0,0,1,3.7256934272366524,0.10702993472547766
RA001,1.0,0.5789473684210527,0.20454545454545456,0.05568622843705036,0,0.2553191489361702,0.5106382978723404,T1,Ica & Paracas,Ica (Coast),1,0,0,0,0,1,0,0,0,0.6931471805599453,0.05419100896967848
RA002,0.0,0.0,0.0,0.0,0,0.0,0.0,T1,Ica & Paracas,Ica,0,0,0,0,0,0,0,0,0,0.0,0.0
RA003,40.0,0.2857142857142857,1.0,0.0,1,0.0,0.0,T1,Ica & Paracas,Ica,0,0,0,0,0,0,0,0,0,3.713572066704308,0.0
RA004,62.0,1.0,0.25,0.375,0,0.6666666666666666,0.047619047619047616,T1,Ica & Paracas,Ica,0,0,0,0,0,0,0,0,0,4.143134726391533,0.3184537311185346
RA005,2.0,1.0,0.045454545454545456,0.07512167282678948,0,0.5,0.4166666666666667,T1,Ica & Paracas,Ica,1,0,0,0,1,0,0,0,0,1.0986122886681098,0.0724338391997181
RA006,20.0,0.5957446808510638,1.0,0.08694818357125723,2,0.0,0.0,T1,Ica & Paracas,Ica,0,0,0,0,0,0,0,1,0,3.044522437723423,0.08337393779518457
RA007,30.0,0.8571428571428571,1.0,0.2987468750600964,2,0.0,0.0,T1,Ica & Paracas,Ica,0,0,0,0,0,0,0,0,0,3.4339872044851463,0.2613998573149089
RA008,2.0,0.95,0.05263157894736842,0.1048195494519426,0,0.6190476190476191,0.23809523809523808,T1,Ica & Paracas,Ica,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.0996820179708207
RA009,30.0,1.0,1.0,0.16234936758692484,1,0.0,0.0,T1,Ica & Paracas,Ica,0,0,0,0,0,0,0,0,0,3.4339872044851463,0.1504432738143323
RA010,10.0,0.5555555555555556,1.0,0.2741901188909338,2,0.0,0.0,T1,Ica & Paracas,Ica,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.24231077591499006
RS001,40.0,0.4857142857142857,1.0,0.15909028822466723,1,0.0,0.0,T1,Central Coast,Huaca San Marco,1,0,0,0,0,0,0,0,0,3.713572066704308,0.14763546315661444
