color_code,n_entries,pct_entries,n_khipus,pct_khipus
MB(0.0-13.5)/AB,2,0.0026226756537019065,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-36.5),2,0.0026226756537019065,2,0.2820874471086037
DB(5.0-7.0)/W(7.0-33.5),2,0.0026226756537019065,1,0.14104372355430184
YB(0.0-12.0)/0G(12.0-26.0),2,0.0026226756537019065,1,0.14104372355430184
DB(5.0-7.0)/W(7.0-34.5),2,0.0026226756537019065,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-40.0),2,0.0026226756537019065,1,0.14104372355430184
W-W(32.0-33.5)/W,2,0.0026226756537019065,1,0.14104372355430184
SR(0.0-1.5)/W(1.5-41.5),2,0.0026226756537019065,1,0.14104372355430184
SR(0.0-1.5)/W(1.5-37.5),2,0.0026226756537019065,1,0.14104372355430184
SR(0.0-1.0)/W(1.0-44.0),2,0.0026226756537019065,1,0.14104372355430184
SY(5.0-7.0)/W(7.0-32.0),2,0.0026226756537019065,1,0.14104372355430184
FB(0.0-5.0)/W,2,0.0026226756537019065,1,0.14104372355430184
AB(0.0-36.0)/SY,2,0.0026226756537019065,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-40.0),2,0.0026226756537019065,1,0.14104372355430184
W-BL-SR,2,0.0026226756537019065,1,0.14104372355430184
KB(5.0-7.0)/BS(7.0-34.5),2,0.0026226756537019065,1,0.14104372355430184
SR(0.0-7.0)/KB(7.0-8.0),2,0.0026226756537019065,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-36.5),2,0.0026226756537019065,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-41.0),2,0.0026226756537019065,1,0.14104372355430184
KB-LK,2,0.0026226756537019065,2,0.2820874471086037
LC(0.0-27.0)/RL,2,0.0026226756537019065,1,0.14104372355430184
W-SY,2,0.0026226756537019065,1,0.14104372355430184
MB(0.0-5.5)/AB(5.5-29.0),2,0.0026226756537019065,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-30.5),2,0.0026226756537019065,1,0.14104372355430184
SY(0.0-2.0)/W(2.0-45.0),2,0.0026226756537019065,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-32.0),2,0.0026226756537019065,1,0.14104372355430184
MB(0.0-6.0)/W(6.0-32.0),2,0.0026226756537019065,1,0.14104372355430184
AB(0.0-7.0)/W,2,0.0026226756537019065,2,0.2820874471086037
KB(5.0-7.0)/W(7.0-34.5),2,0.0026226756537019065,2,0.2820874471086037
AB(0.0-5.0)/AB(5.0-38.5),2,0.0026226756537019065,1,0.14104372355430184
W-RD,2,0.0026226756537019065,1,0.14104372355430184
SY(5.0-7.0)/W(7.0-26.5),2,0.0026226756537019065,1,0.14104372355430184
YB(0.0-10.5)/0G(10.5-24.5),2,0.0026226756537019065,1,0.14104372355430184
KB(4.0-29.0),2,0.0026226756537019065,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-28.0),2,0.0026226756537019065,2,0.2820874471086037
KB(5.0-7.0)/DB(7.0-34.5),2,0.0026226756537019065,1,0.14104372355430184
YB(0.0-3.5)/BD(3.5-19.0),2,0.0026226756537019065,1,0.14104372355430184
R(0.0-8.0)/YB(8.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
R(0.0-5.5)/W(5.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-24.5)/W,1,0.0013113378268509533,1,0.14104372355430184
PR(0.0-15.0)/W(15.0-55.5),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-9.5)/AB(9.5-56.0),1,0.0013113378268509533,1,0.14104372355430184
R(0.0-8.0)/YB(8.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
R(0.0-11.0)/W(11.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
R(0.0-24.0)/YB,1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-7.5)/W(7.5-9.0)/PK(9.0-15.5),1,0.0013113378268509533,1,0.14104372355430184
R(0.0-7.0)/YB(7.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
RL-AB,1,0.0013113378268509533,1,0.14104372355430184
R(0.0-8.0)/YB(8.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-24.4)/B(24.4-55.5),1,0.0013113378268509533,1,0.14104372355430184
R(0.0-7.0)/YB(7.0-24.0),1,0.0013113378268509533,1,0.14104372355430184
RL-0G,1,0.0013113378268509533,1,0.14104372355430184
R(0.0-7.0)/W(7.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
PR(0.0-6.0)/YB-PR(6.0-23.5),1,0.0013113378268509533,1,0.14104372355430184
PR(0.0-3.0)/GG-PR(3.0-18.0),1,0.0013113378268509533,1,0.14104372355430184
R(0.0-4.5)/YB(4.5-22.0),1,0.0013113378268509533,1,0.14104372355430184
R(0.0-6.0)/W(6.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
RL(12.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-5.0)/W(5.0-46.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-19.0)/W-MB(19.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-7.5)/W(7.5-8.5)/PK(8.5-16.5),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-2.0)/PK-GG(2.0-10.5),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-2.0)/PK(2.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-16.5)/PK(16.5-47.5),1,0.0013113378268509533,1,0.14104372355430184
RM(0.0-11.0)/BL-RM(11.0-70.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-13.0)/PK-R(13.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-11.0)/PK-R(11.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-19.5)/GG-MB(19.5-22.5)/GG-MB(22.5-42.5),1,0.0013113378268509533,1,0.14104372355430184
PG-NB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-2.5)/MB-KB(2.5-24.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-2.5)/MB-KB(2.5-13.5),1,0.0013113378268509533,1,0.14104372355430184
SB(0.0-5.5)/W(5.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
SB(0.0-6.0)/W(6.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
PG-AB,1,0.0013113378268509533,1,0.14104372355430184
SB(0.0-6.5)/W(6.5-31.0),1,0.0013113378268509533,1,0.14104372355430184
PG(0.0-8.0)/W(8.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
PG(0.0-8.0)/W(8.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
PG(0.0-8.0)/W(8.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
PG(0.0-7.5)/W(7.5-35.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-25.0)/AB(25.0-36.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-25.0)/LG(25.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-20.0)/RL(20.0-24.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-22.0)/PK(22.0-24.5)/LK(24.5-34.5),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-7.0)/W(7.0-8.0)/PK(8.0-16.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-24.5)/PK(24.5-33.0)/MB(33.0-41.5),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-7.0)/W(7.0-8.0)/PK(8.0-15.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-19.0)/RL(19.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-7.0)/W(7.0-8.0)/PK(8.0-14.0),1,0.0013113378268509533,1,0.14104372355430184
RL-MB,1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-7.0)/W(7.0-7.5)/PK(7.5-16.5),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-7.0)/W(7.0-7.5)/PK(7.5-16.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-6.5)/W(6.5-7.5)/PK(7.5-14.5),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-6.5)/KB(6.5-24.0),1,0.0013113378268509533,1,0.14104372355430184
R(0.0-9.5)/W(9.5-45.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-6.0)/KB(6.0-13.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-5.0)/PK(5.0-8.0)/HB(8.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-5.0)/PK(5.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-39.5)/PK(39.5-41.0)/W(41.0-48.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-19.5)/B(19.5-55.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-24.5)/W(24.5-61.0),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-35.0)/PK(35.0-37.0)/W(37.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-3.0)/PK-GG(3.0-6.5),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-28.5)/PK(28.5-44.0)/W(44.0-46.5),1,0.0013113378268509533,1,0.14104372355430184
PK(0.0-27.5)/R(27.5-33.0)/W(33.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
R(0.0-8.5)/W(8.5-47.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-8.0)/W(8.0-66.0),1,0.0013113378268509533,1,0.14104372355430184
R(30.5-36.0),1,0.0013113378268509533,1,0.14104372355430184
RB-KB,1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-11.0)/DB(11.0-64.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-10.5)/W(10.5-25.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-21.5)/W-AB-MB(21.5-31.0)/MB(31.0-57.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-17.0)/W(17.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
RB(5.5-15.5)/W,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-20.5)/W-MB(20.5-30.5)/MB(30.5-59.0),1,0.0013113378268509533,1,0.14104372355430184
RB(6.0-28.5),1,0.0013113378268509533,1,0.14104372355430184
RB(9.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-20.5)/W,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-17.5)/YB(17.5-26.5),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-10.0)/W(10.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-10.0)/DB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-16.0)/W(16.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/YB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/YB,1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/W(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/RL(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
RB-PB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-20.0)/W(20.0-29.0)/MB(29.0-50.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/RB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/MB(0.0-0.0)/MB,1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/MB(0.0-0.0)/LB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
RD(0.0-5.0)/YB(5.0-23.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/MB(0.0-0.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
RB(25.0-28.0)/MB(28.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
RB(22.5-31.0)/AB(31.0-54.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-11.0)/W(11.0-57.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-21.0)/YB(21.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-5.0)/YG(5.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-5.0)/GR-MB,1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-24.0)/W(24.0-66.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-23.5)/GG(23.5-48.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-20.5)/W-MB-KB(20.5-24.5)/W-MB-KB(24.5-40.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-23.5)/GG(23.5-39.5),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-5.5)/W,1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-23.0)/KG(23.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-21.0)/AB(21.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-17.0)/W,1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-21.0)/GG(21.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-2.0)/GG(2.0-15.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-16.5)/RB,1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-14.5)/W(14.5-63.5),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-6.0)/W-RB(6.0-67.5),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-12.5)/GG(12.5-19.5),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-11.5)/GG(11.5-21.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-11.0)/YG(11.0-20.5),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-11.0)/W(11.0-64.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-21.0)/AB(21.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-8.0)/W(8.0-18.0),1,0.0013113378268509533,1,0.14104372355430184
RB(19.0-25.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-21.0)/W(21.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-21.5)/YB(21.5-29.5),1,0.0013113378268509533,1,0.14104372355430184
RG(0.0-2.5)/MG(2.5-14.5),1,0.0013113378268509533,1,0.14104372355430184
R(31.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-8.5)/RL-FR(8.5-49.0),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-8.0)/W(8.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-7.5)/W-R0(7.5-9.5)/W(9.5-44.0),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-7.5)/W(7.5-49.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-6.0)/W(6.0-13.0)/RL(13.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-7.5)/W(7.5-48.5),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-7.0)/W(7.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-6.5)/W(6.5-44.0),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-6.0)/W(6.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-5.0)/W(5.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-8.0)/MB(8.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-5.0)/W(5.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-8.5)/W(8.5-55.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-15.0)/W-MB(15.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-24.0)/AB(24.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-10.0)/W(10.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-9.0)/AB(9.0-59.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-24.0)/MB(24.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-19.0)/MB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-24.0)/W(24.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-9.0)/W(9.0-60.0),1,0.0013113378268509533,1,0.14104372355430184
R(38.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-9.1)/AB(9.1-45.0),1,0.0013113378268509533,1,0.14104372355430184
R(38.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
R(34.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-8.0)/W(8.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-23.5)/W,1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-8.0)/W(8.0-51.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-5.5)/YB(5.5-7.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-15.0)/W,1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/HB(0.0-0.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-11.5)/W(11.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-14.5)/YB(14.5-20.5)/W,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-22.0)/B(22.0-52.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-12.0)/W,1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-14.0)/W(14.0-49.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/GB-HB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/BY-AB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/AB-MB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-15.0)/W,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-22.0)/W-AB-KB(22.0-26.0)/W-AB-KB(26.0-43.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-18.0)/AB(18.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0)/AB(0.0-0.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-22.0)/W-MB(22.0-26.0)/W-MB(26.0-45.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-22.5)/W(22.5-33.0)/MB(33.0-55.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-23.0)/W,1,0.0013113378268509533,1,0.14104372355430184
RB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-23.5)/MB(23.5-39.5),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-21.0)/W(21.0-28.0)/RL(28.0-49.5),1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-9.0)/W(9.0-50.0),1,0.0013113378268509533,1,0.14104372355430184
RL(0.0-26.5)/RL,1,0.0013113378268509533,1,0.14104372355430184
R0(0.0-9.0)/W(9.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-2.0)/W(2.0-6.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-26.0)/MB(8.5-26.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-25.0)/MB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-19.5)/W(19.5-23.5)/AB(23.5-44.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/W(4.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-9.0)/MB(9.0-63.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-9.0)/W,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-9.0)/W(9.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-9.0)/W(9.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-9.0)/W(9.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-9.0)/W(9.0-48.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-9.5)/W(9.5-46.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-9.5)/W(9.5-48.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/W(4.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/W(4.0-22.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/W(4.0-21.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/MB-KB(4.0-18.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/MB-KB(4.0-17.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.5-9.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/W(4.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-8.5)/W(8.5-48.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-7.0)/W(7.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-8.5)/W(8.5-34.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-7.0)/W(7.0-48.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-2.0)/W(2.0-24.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-7.0)/YB(7.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-7.5)/W(7.5-45.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-7.5)/W(7.5-55.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-7.5)/YB(7.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-8.0)/MB(8.0-78.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.5)/AB(4.5-28.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.5)/AB(4.5-23.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-8.0)/W(8.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-8.0)/W(8.0-44.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-8.0)/W(8.0-57.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-8.0)/YB(8.0-36.75),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-8.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.5)/AB(4.5-21.5),1,0.0013113378268509533,1,0.14104372355430184
MB(1.0-2.0)/W(2.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
MB(10.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
MB(10.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
MB(10.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/AB(4.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/AB(4.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/AB(4.0-16.0),1,0.0013113378268509533,1,0.14104372355430184
MB(12.5-25.0),1,0.0013113378268509533,1,0.14104372355430184
MB(12.5-26.0)/W(26.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
MB(12.5-27.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-36.0)/W(36.0-44.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-34.0)/MB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-19.5)/W,1,0.0013113378268509533,1,0.14104372355430184
MB(12.5-29.0),1,0.0013113378268509533,1,0.14104372355430184
MB(12.5-36.0),1,0.0013113378268509533,1,0.14104372355430184
MB(13.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
MB(13.5-43.5),1,0.0013113378268509533,1,0.14104372355430184
MB(13.5-46.5),1,0.0013113378268509533,1,0.14104372355430184
MB(15.0-18.0)/W(18.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
MB(12.5-23.0),1,0.0013113378268509533,1,0.14104372355430184
MB(12.0-59.5),1,0.0013113378268509533,1,0.14104372355430184
MB(12.0-50.0),1,0.0013113378268509533,1,0.14104372355430184
MB(11.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
MB(10.0-44.0),1,0.0013113378268509533,1,0.14104372355430184
MB(10.5-30.0),1,0.0013113378268509533,1,0.14104372355430184
MB(10.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
MB(10.5-40.5),1,0.0013113378268509533,1,0.14104372355430184
MB(10.5-47.0),1,0.0013113378268509533,1,0.14104372355430184
MB(11.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
MB(11.0-48.5),1,0.0013113378268509533,1,0.14104372355430184
MB(12.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
MB(11.0-54.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.0)/AB(4.0-30.5),1,0.0013113378268509533,1,0.14104372355430184
MB(11.5-17.5),1,0.0013113378268509533,1,0.14104372355430184
MB(11.5-52.5),1,0.0013113378268509533,1,0.14104372355430184
MB(12.0-16.5)/RD(16.5-29.0),1,0.0013113378268509533,1,0.14104372355430184
MB(12.0-24.0)/W(24.0-47.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-7.0)/W(7.0-43.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-7.0)/W(7.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
MB(17.0-21.0)/W(21.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.0)/AB(5.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.5)/KB(5.5-31.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.5)/MB-DG(5.5-15.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.5)/W(5.5-36.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.5)/W(5.5-41.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-54.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-6.0)/DG(6.0-24.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-6.0)/MB(6.0-22.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.0)/AB(5.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-6.0)/MB(6.0-51.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-6.0)/SR(6.0-22.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-49.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-6.0)/W(6.0-23.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-46.0)/W(46.0-48.0)/W,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-45.5)/W(45.5-57.5)/W,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-41.5)/W(41.5-51.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.0)/AB(5.0-26.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.5)/GG(5.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-4.5)/AB(4.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.5)/AB(5.5-30.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.0)/AB(5.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-5.0)/AB(5.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
